epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,0.7846898287534714,0.21773042936216702,0.6320691420273348,0.1532998610795899,1531.2197545152642,1.7310622930526733,0.0610530786216259
1,1.0684383240613071,0.1371478336778554,0.9348243041472002,-0.01801290718669241,,,
2,0.9257335662841797,0.1213400966741822,0.8467571843754161,0.052071207033639606,,,
3,1.0351752747188916,0.082072029736909,0.8567131649364125,-0.008763075509870594,,,
4,0.9018814672123302,0.08173887905749408,0.8357195095582441,0.0589828606356274,,,
5,0.7753175930543379,0.10249315066771074,0.8039913285862316,0.13500665219246663,,,
6,0.5910267802802,0.14747930724512448,0.6943682865663008,0.2532216798175465,,,
7,0.485407374121926,0.18491712618957867,0.6389701474796642,0.3253128162839196,,,
8,0.43168646368113434,0.2098628986965526,0.6129626875573938,0.3612266778945923,,,
9,0.40812306241555646,0.1963654566894878,0.5971942869099703,0.3741835518316789,,,
10,0.4387614293531938,0.18504466251893478,0.6436480500481345,0.3521340706131675,,,
11,0.4864514957774769,0.17302700064399026,0.6585651581937616,0.31381029703400354,,,
12,0.5337666218931024,0.15723480555144223,0.7041535214944319,0.2851436327804219,,,
13,0.5448222214525397,0.1574640301140872,0.6882256269454956,0.27438862892714416,,,
14,0.5784249955957587,0.13459983738985928,0.7234400781718168,0.2494365247813138,,,
15,0.5849072743545879,0.14042560959404166,0.7458248138427734,0.2444423044269735,,,
16,0.5951599316163496,0.1307785605842417,0.7450524568557739,0.24021525545553726,,,
17,0.6004629487341101,0.12752592089501294,0.7183198766274885,0.23891950330950998,,,
18,0.5601934086192738,0.1474063755436377,0.752229159528559,0.2657304920933463,,,
19,0.5465800626711412,0.14248191836205396,0.7212809703566812,0.2792551659724929,,,
20,0.5740420655770735,0.13186544315381485,0.7444768602197821,0.25917579233646393,,,
21,0.5748017890886827,0.12790452418002216,0.7265674580227245,0.26030391590161756,,,
22,0.5765765092589639,0.14046093279665167,0.7291023351929404,0.25644817880608817,,,
23,0.5993819399313494,0.12789822234348816,0.71711266040802,0.2404532568021254,,,
24,0.6022144989533857,0.13275805522095074,0.732523874803023,0.2402335608547384,,,
