epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,0.5464781143448569,0.39458246529102325,0.5041249760172584,0.38391533358530566,2140.596159689281,1.803406000137329,0.10148526728153229
1,0.6120700565251437,0.26789517971602356,0.6018518507480621,0.2971690053289587,,,
2,0.7774866412986409,0.20038178359920328,0.6740272478623823,0.18330879441716455,,,
3,0.9133631234819238,0.15842037986625324,0.7478914884003726,0.09900511674244296,,,
4,0.9776041372255846,0.13237224688584154,0.7820549525997855,0.06003669509664178,,,
5,0.9751321348277006,0.12136702239513397,0.8201865255832672,0.05759007606486028,,,
6,1.0696326087821613,0.1150807382708246,0.8175769475373355,0.01213903022422032,,,
7,1.1309674084186554,0.09273538433692673,0.8438640561970797,-0.02148573886105706,,,
8,1.0552016632123427,0.0956730226224119,0.8494530834934928,0.011065123803828928,,,
9,1.1590929546139457,0.0820769809863784,0.8873421549797058,-0.03710217646915804,,,
10,1.0547604073177685,0.0855507765981284,0.852327360348268,0.009181104319974442,,,
11,1.0446925488385288,0.08974742889404297,0.837656397711147,0.01707231649197638,,,
12,0.9378128241408955,0.11243487234142693,0.810283446853811,0.07874485554004257,,,
13,0.8492398207837885,0.12955493649298494,0.7626979161392559,0.12331688870802861,,,
14,0.8948509313843467,0.12483285706151616,0.7653300382874229,0.09942984466694972,,,
15,0.8636631477962841,0.11480120671066371,0.7899165885014967,0.11261717407350344,,,
16,0.9166705987670205,0.11871709098870104,0.7978249138051813,0.08974913799796592,,,
17,0.8718038255518133,0.11705798994411122,0.8180900622497905,0.11705165216699243,,,
18,0.9089055847037922,0.10035951740362427,0.8367270420898091,0.08601662304929712,,,
19,1.0108088715509935,0.0916500071232969,0.8687569769946012,0.03585885831059634,,,
20,0.8944488601251082,0.08804749528115446,0.8289328054948286,0.09385697519544257,,,
21,0.897375453602184,0.0867672200230035,0.8780604871836576,0.09005418703468009,,,
22,0.8859348960898139,0.08972658657214859,0.8538670323111794,0.10277532489800995,,,
23,0.9139153307134454,0.08083688704804941,0.8821107094938104,0.08276647242548113,,,
24,1.023810481483286,0.08273510448634624,0.9152415855364366,0.031101820066396613,,,
