epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,1.0431285389168288,1.0650777962579523,1.4643575655276417,-1.0431285389168288,1574.9268126399502,2.0626819133758545,0.09299223870038986
1,1.0957346331047755,0.8394344254366813,1.6943304277555917,-1.0957346331047755,,,
2,1.049346095291517,0.8431084699207737,1.450564930035222,-1.049346095291517,,,
3,1.3731290239800689,0.5952604648567015,1.8882759960107907,-1.3731290239800689,,,
4,1.5613551340115968,0.5310123626102683,2.18952509408356,-1.5613551340115968,,,
5,1.3934321363446533,0.6128547717967341,1.8776151989736865,-1.3934321363446533,,,
6,1.290605067565877,0.6986415680217487,1.6304297620250332,-1.290605067565877,,,
7,1.2092865147898275,0.7547560930252075,1.5175458005359095,-1.2092865147898275,,,
8,1.114375465018775,0.8412180384320598,1.3497320213305053,-1.114375465018775,,,
9,0.9721256754090709,0.956361260946079,1.136479936460013,-0.9721256754090709,,,
10,0.9297507411690169,1.0167952112613186,1.069289608187573,-0.9297507411690169,,,
11,0.8052254049207574,1.161220643949765,0.8177159480670447,-0.8052254049207574,,,
12,0.7604331741089462,1.2013009845890024,0.7622045882607019,-0.7604331741089462,,,
13,0.7372766360640526,1.2314305550629092,0.7291632156058024,-0.7372766360640526,,,
14,0.6883179660766355,1.285084521257749,0.649418606352742,-0.6883179660766355,,,
15,0.6559477131212911,1.3188378932655498,0.6005634087067778,-0.6559477131212911,,,
16,0.5970366271913693,1.39522780974706,0.5006876040690689,-0.5970366271913693,,,
17,0.6036370334926472,1.3568869976587192,0.5562450101859467,-0.6036370334926472,,,
18,0.601720237123069,1.379832375434137,0.529331128483498,-0.601720237123069,,,
19,0.5530291007010526,1.4123140448524105,0.46342090541316616,-0.5530291007010526,,,
20,0.55565933550718,1.410329561079702,0.47988738395994707,-0.55565933550718,,,
21,0.5492272183138837,1.4218706177767886,0.45221757856748435,-0.5492272183138837,,,
22,0.5304959808946937,1.4348461108822976,0.4432326579386348,-0.5304959808946937,,,
23,0.5162374704114853,1.4338441164262834,0.43725211674007036,-0.5162374704114853,,,
24,0.5108485749812537,1.4373041035667542,0.44386836337626623,-0.5108485749812537,,,
