epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,0.8671638809989185,0.802032467930816,0.8574452181888181,-0.8671638809989185,1567.8297620263916,1.4063230752944946,0.050297826528549194
1,0.641397299115048,1.2722650405972502,0.6602344984231994,-0.641397299115048,,,
2,0.5333942274541356,1.7416893631912942,0.08057387762291487,-0.5333942274541356,,,
3,0.44468976176062297,1.7584408632544584,0.025800282884183404,-0.44468976176062297,,,
4,0.5068742903166039,1.7866957159929497,-0.13447719440845568,-0.5068742903166039,,,
5,0.4244896693285121,1.808774235636689,-0.09130178391391974,-0.4244896693285121,,,
6,0.5478193163871765,1.7584565212560255,-0.15202827191760027,-0.5478193163871765,,,
7,0.5214932718379206,1.8127806630245475,-0.10764500734851111,-0.5214932718379206,,,
8,0.3967393806507421,1.7745857682338981,0.0045720100792687995,-0.3967393806507421,,,
9,0.44091545287952866,1.7206958532333374,0.029454748812239875,-0.44091545287952866,,,
10,0.5607054271670275,1.6470080198243606,0.09746676917339481,-0.5607054271670275,,,
11,0.5992985291536465,1.7566812204760174,-0.11620201014502105,-0.5992985291536465,,,
12,0.46566461095976275,1.795797536539477,-0.041511148041070894,-0.46566461095976275,,,
13,0.5220770499733991,1.7497757174247919,-0.05937176125616832,-0.5220770499733991,,,
14,0.3667962937399225,1.8145464270613914,-0.022175497267135354,-0.3667962937399225,,,
15,0.41145020723342896,1.760940526807031,-0.007281379124452901,-0.41145020723342896,,,
16,0.3658886577847392,1.8077351242996926,-0.012077970906745556,-0.3658886577847392,,,
17,0.44494078932113423,1.8132232316704684,-0.11956616679509711,-0.44494078932113423,,,
18,0.35798183183164095,1.779949385066365,-0.03095362552030142,-0.35798183183164095,,,
19,0.443718071799552,1.7641738874967707,-0.03650766543415917,-0.443718071799552,,,
20,0.404682228255064,1.8353686000025549,-0.03364479604588692,-0.404682228255064,,,
21,0.5271782705257105,1.7046140321465426,-0.056309293035071255,-0.5271782705257105,,,
22,0.5089061877062154,1.7821520566940308,-0.10528853219435659,-0.5089061877062154,,,
23,0.239866670177773,1.84636086641356,0.024113811704135218,-0.239866670177773,,,
24,0.49161039704326975,1.774114922035572,-0.05531268838663087,-0.49161039704326975,,,
