epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,2.1675514735842265,0.3646779526451541,12.633279996052865,-2.1675514735842265,459.52643071904646,3.1459102630615234,0.180123969912529
1,1.5458790126346773,0.5251218019233596,2.086548746913992,-1.5458790126346773,245.3121176587015,3.3595130443573,0.23451846837997437
2,1.205004327880439,0.7102695291721692,1.4475357269728055,-1.205004327880439,254.1250130495336,3.7002196311950684,0.2966764569282532
3,0.9220745073210809,0.9111127923893673,0.9437237560388542,-0.9220745073210809,205.26365364987498,3.591541290283203,0.23617078363895416
4,0.8762440970668228,0.9303624662019874,0.8691314921904636,-0.8762440970668228,200.86819237765624,3.427809953689575,0.2729957699775696
5,0.8788682244798188,0.9239350147144769,0.8689219092409457,-0.8788682244798188,193.48621761359448,3.5136077404022217,0.2650783360004425
6,0.8940801652528907,0.8975637060019278,0.9011398098802054,-0.8940801652528907,209.56452320428963,3.412463665008545,0.2162306159734726
7,0.9746644960776452,0.8541304425847146,0.9544673558044178,-0.9746644960776452,,,
8,1.0438370020479284,0.7922365774390518,1.037130847733508,-1.0438370020479284,,,
9,1.0978154448732254,0.7401978844596494,1.1036342838278381,-1.0978154448732254,,,
10,1.1375371184881016,0.7001175007993176,1.1527314253391758,-1.1375371184881016,,,
11,1.1371254055730757,0.6901404232748093,1.196667004737162,-1.1371254055730757,,,
12,1.1521964661216224,0.6756133226457463,1.2295539355085743,-1.1521964661216224,,,
13,1.1716327483775795,0.6540549161934084,1.2754415171120757,-1.1716327483775795,,,
14,1.154313473131067,0.6577339395079561,1.2616053242837229,-1.154313473131067,,,
15,1.1533977547960896,0.6501054099650794,1.2765879297769198,-1.1533977547960896,,,
16,1.160116742855759,0.6388954093219131,1.3274311618779295,-1.160116742855759,,,
17,1.1721674413770757,0.6401861869199301,1.339730201709655,-1.1721674413770757,,,
18,1.176435802892972,0.6421492773518768,1.3836574357363485,-1.176435802892972,,,
19,1.1570484726339259,0.6347194187022666,1.374226152896881,-1.1570484726339259,,,
20,1.1851558618007167,0.6227583066430143,1.398111504572694,-1.1851558618007167,,,
21,1.1764756450729985,0.6222882338108555,1.4194108507325571,-1.1764756450729985,,,
22,1.1688461721904817,0.6280963388021275,1.390947482678839,-1.1688461721904817,,,
23,1.177262631315057,0.6196896886473061,1.432723650047856,-1.177262631315057,,,
24,1.180880194710147,0.6227059352301783,1.426271039952514,-1.180880194710147,,,
25,1.1601796868026897,0.6287306460642046,1.4206986991308068,-1.1601796868026897,,,
26,1.1593806384712138,0.6273649004838799,1.4154168578886217,-1.1593806384712138,,,
27,1.17936796270391,0.6321475698903043,1.4249535403264466,-1.17936796270391,,,
28,1.1611138098342444,0.6293349367796733,1.4382814130475443,-1.1611138098342444,,,
29,1.1450781628329267,0.6486739817486015,1.3873167358418947,-1.1450781628329267,,,
30,1.149262714610305,0.653453741583132,1.3713103997451004,-1.149262714610305,,,
31,1.1776874935434711,0.6361746149518157,1.394155443836284,-1.1776874935434711,,,
32,1.1742078077889258,0.6301850603633029,1.4139344001649528,-1.1742078077889258,,,
33,1.1554713608116232,0.6574420490732757,1.3708015723574547,-1.1554713608116232,,,
34,1.1416428009028077,0.6545737862426747,1.372988586784691,-1.1416428009028077,,,
35,1.1523309250672658,0.6602641698173297,1.3502106155439089,-1.1523309250672658,,,
36,1.137069250467003,0.671153062453834,1.3181541060568185,-1.137069250467003,,,
37,1.1501538920146164,0.6714794542840732,1.3447229166825612,-1.1501538920146164,,,
38,1.1440849357074308,0.6801885130104198,1.308004393212257,-1.1440849357074308,,,
39,1.132053419306714,0.7057354173833325,1.2393482225716754,-1.132053419306714,,,
40,1.1475468941273228,0.6920157848026163,1.2700839202089975,-1.1475468941273228,,,
41,1.1204902832546542,0.7175848182010395,1.1905036216141076,-1.1204902832546542,,,
42,1.1358967195915919,0.7137226685881615,1.2171111049190644,-1.1358967195915919,,,
43,1.152636956143123,0.7101021263227668,1.2255733496239107,-1.152636956143123,,,
44,1.1318391917213317,0.7263998850699394,1.2093404714939415,-1.1318391917213317,,,
45,1.1159191258171552,0.7348567638345944,1.160508899679107,-1.1159191258171552,,,
46,1.1438500315591853,0.7381788473776592,1.1447022582895012,-1.1438500315591853,,,
47,1.1123604048644342,0.7596414766965374,1.0769065413423764,-1.1123604048644342,,,
48,1.1374402578159044,0.7502981730366266,1.1136368354482036,-1.1374402578159044,,,
49,1.122728630900383,0.7749265654272931,1.0792590104123598,-1.122728630900383,,,
50,1.1128659703398263,0.771459573699582,1.0761572334074205,-1.1128659703398263,,,
51,1.1080402556446292,0.793029383786263,1.0319203905040217,-1.1080402556446292,,,
52,1.0969151111059292,0.8088583400653254,1.0049940126557504,-1.0969151111059292,,,
53,1.0992219835039108,0.8010968290349488,1.0177441081532868,-1.0992219835039108,,,
54,1.1061144391855886,0.8028655881362576,1.0134385960997754,-1.1061144391855886,,,
55,1.0791120660561386,0.8165985924261873,0.9852007775697657,-1.0791120660561386,,,
56,1.0780499339584382,0.8225444071395422,0.9894531170126571,-1.0780499339584382,,,
57,1.0677727669157007,0.8289196476820977,0.9443406607675296,-1.0677727669157007,,,
58,1.062418321367874,0.8462166396840927,0.9338822155710189,-1.062418321367874,,,
59,1.0433402480457419,0.8612347828444614,0.9199066197760003,-1.0433402480457419,,,
60,1.045190539491433,0.8606687342768075,0.9156713899905964,-1.045190539491433,,,
61,1.0166164344196678,0.8795024205439834,0.897272757665124,-1.0166164344196678,,,
62,1.0548372725325246,0.8824083422140409,0.9195782695245999,-1.0548372725325246,,,
63,1.0407130203900798,0.8869786813694943,0.890807059743712,-1.0407130203900798,,,
64,1.0222166685327407,0.8799264358897363,0.9003960173777354,-1.0222166685327407,,,
65,1.0429393133969718,0.8826503885048692,0.9215576376325341,-1.0429393133969718,,,
66,1.0641176184659362,0.8887593025161374,0.9194010637139761,-1.0641176184659362,,,
67,1.0318978193306154,0.8993643823490348,0.8934600464198538,-1.0318978193306154,,,
68,1.0322543951452419,0.8898117598346484,0.88989837447642,-1.0322543951452419,,,
69,1.0223529977343415,0.9123079672616016,0.8678162812545736,-1.0223529977343415,,,
70,1.0211562173020454,0.9101512624371436,0.8762108970793986,-1.0211562173020454,,,
71,0.9950056448578835,0.9034006935293957,0.8945465513294742,-0.9950056448578835,,,
72,0.9644738879575524,0.9359031290777268,0.8614038845063537,-0.9644738879575524,,,
73,0.9982696967099303,0.9312189267848128,0.8687584041667882,-0.9982696967099303,,,
74,1.0196951470708335,0.9319932428739404,0.8727810283326695,-1.0196951470708335,,,
75,1.021169050806953,0.9262861016617027,0.882273306569425,-1.021169050806953,,,
76,0.9972137299276167,0.9540607748172616,0.8423050662442562,-0.9972137299276167,,,
77,0.9828647307010108,0.9462529592296128,0.8569572818695858,-0.9828647307010108,,,
78,0.987122114627592,0.9429633543696455,0.8463379341748453,-0.987122114627592,,,
79,0.9769088395180241,0.9517720308034651,0.8484392625189596,-0.9769088395180241,,,
80,0.9798649886763224,0.9476182452773535,0.8444437692042,-0.9798649886763224,,,
81,0.953649795704311,0.9533933301766714,0.8456901341115916,-0.953649795704311,,,
82,0.9814439117708194,0.9442705601774236,0.8786424413443573,-0.9814439117708194,,,
83,0.9658972019309638,0.9533645978537939,0.883589223327656,-0.9658972019309638,,,
84,0.9848696134423697,0.9551982721013408,0.8629267565024796,-0.9848696134423697,,,
85,0.9567955618584028,0.9610403708873256,0.8595080688515658,-0.9567955618584028,,,
86,0.956527042453007,0.9707316400543335,0.8359635705428738,-0.956527042453007,,,
87,0.9672731090617436,0.9592747012133239,0.8710412093067682,-0.9672731090617436,,,
88,0.9715661546716126,0.9546733429675461,0.8609707805738654,-0.9715661546716126,,,
89,0.956765912072633,0.9636540001118055,0.8530259524942726,-0.956765912072633,,,
90,0.9647497868025174,0.9688443980550253,0.8628706436964774,-0.9647497868025174,,,
91,0.9428560942090968,0.9728933521496352,0.8481449770831293,-0.9428560942090968,,,
92,0.954663346050888,0.9618773050205682,0.8679158528565719,-0.954663346050888,,,
93,0.9217914954148313,0.9801733372032001,0.8661444715514619,-0.9217914954148313,,,
94,0.9564678188293211,0.9878234656587723,0.8420633495214486,-0.9564678188293211,,,
95,0.9261832750772917,0.9875780090849887,0.8419988927661731,-0.9261832750772917,,,
96,0.9550866751020314,0.9813023007685139,0.8753136453689426,-0.9550866751020314,,,
97,0.9443007727624267,0.9736706880472039,0.8604724051490906,-0.9443007727624267,,,
98,0.9264971354315358,0.991762726858098,0.8497566445780698,-0.9264971354315358,,,
99,0.9371770251221875,0.9959994604190191,0.8623014511039822,-0.9371770251221875,,,
100,0.9026718403122598,0.9926168844904951,0.835890586898532,-0.9026718403122598,,,
101,0.9256565660358437,0.9890938776154672,0.8510902883905557,-0.9256565660358437,,,
102,0.9217332810243611,0.9917657370528867,0.8667565091483055,-0.9217332810243611,,,
103,0.920979260837519,0.9866584276640287,0.86296545726157,-0.920979260837519,,,
104,0.9274155294061989,0.9818227308732207,0.8617412947839306,-0.9274155294061989,,,
105,0.9224501731254722,0.9871967971645376,0.8808679325926688,-0.9224501731254722,,,
106,0.9218772595888505,0.9868970968390024,0.8881649924542314,-0.9218772595888505,,,
107,0.9089914137918141,0.9912974014077135,0.8770006129978806,-0.9089914137918141,,,
108,0.9094107833200245,1.0033819071387733,0.8447177797676094,-0.9094107833200245,,,
109,0.9069063866971642,1.0118382401684278,0.8390518083607638,-0.9069063866971642,,,
110,0.9195130330420309,0.995569942619211,0.8809035335897758,-0.9195130330420309,,,
111,0.899773516281638,1.0017090652899077,0.8645648519678782,-0.899773516281638,,,
112,0.8920065994544696,1.0045356609488045,0.8387054932373826,-0.8920065994544696,,,
113,0.8996053455016946,0.9955183078524887,0.8827838437050901,-0.8996053455016946,,,
114,0.9020351801187761,1.009772829150641,0.8640150865239482,-0.9020351801187761,,,
115,0.9275915270611164,1.0063414011270768,0.8674585997497523,-0.9275915270611164,,,
116,0.9285738116070148,0.9875374982754389,0.8979106492172646,-0.9285738116070148,,,
117,0.9304374267337143,0.9981933088712794,0.8670862984533111,-0.9304374267337143,,,
118,0.9037273924557432,1.0016654612877036,0.8678672827181897,-0.9037273924557432,,,
119,0.9147089330419418,1.0082310289144516,0.8672770140241952,-0.9147089330419418,,,
120,0.9168219339623246,0.9934999402812732,0.8942461173220347,-0.9168219339623246,,,
121,0.8969342348075682,1.0121479577595187,0.8591241389913584,-0.8969342348075682,,,
122,0.9095914034192921,1.0150292089549444,0.8905808761595718,-0.9095914034192921,,,
123,0.9020296191816689,1.0236367166683238,0.8556320805863668,-0.9020296191816689,,,
124,0.8968482379230761,1.0256137206990232,0.8597129600382941,-0.8968482379230761,,,
125,0.9029182712797836,1.0176010835234837,0.8675869825065777,-0.9029182712797836,,,
126,0.9142426560803126,1.0125662474542536,0.8839072565478022,-0.9142426560803126,,,
127,0.9162387879144761,1.004369530466295,0.9048726760171434,-0.9162387879144761,,,
128,0.897937104947144,1.0112306626253231,0.8954763842285961,-0.897937104947144,,,
129,0.8973378892787682,1.0191556793707672,0.866985695576796,-0.8973378892787682,,,
130,0.905318033230561,1.0233501088555141,0.8757934484690908,-0.905318033230561,,,
131,0.8882601817529048,1.012426643442082,0.8821693229819497,-0.8882601817529048,,,
132,0.896628753111888,1.0197490136469565,0.8923392809266525,-0.896628753111888,,,
133,0.8912230578641738,1.007294455843587,0.9008984667479351,-0.8912230578641738,,,
134,0.882484928514528,1.006438724456295,0.9028560537043758,-0.882484928514528,,,
135,0.9023789402137521,1.0184817036954306,0.8745379423101743,-0.9023789402137521,,,
136,0.9015335068106651,1.0147797136857946,0.8951370793805328,-0.9015335068106651,,,
137,0.8790946919270741,1.036127535566207,0.90546794374904,-0.8790946919270741,,,
138,0.8963810415057245,1.023247437611703,0.9103889721295526,-0.8963810415057245,,,
139,0.878620961981435,1.023918665544961,0.8820982354502844,-0.878620961981435,,,
140,0.8927338650269855,1.0131134752945234,0.9050795149098161,-0.8927338650269855,,,
141,0.8983478060252564,1.004633025616728,0.909440580475074,-0.8983478060252564,,,
142,0.8977629118148358,1.018495878865642,0.9141441046670881,-0.8977629118148358,,,
143,0.8934497309307898,1.010940735699028,0.9037322558222278,-0.8934497309307898,,,
144,0.8773941921210417,1.0230404311610806,0.8955239024293679,-0.8773941921210417,,,
145,0.8808489909335491,1.0165118075186206,0.895223693781963,-0.8808489909335491,,,
146,0.8751002793270414,1.020420413344137,0.8940054253945428,-0.8751002793270414,,,
147,0.8778884056354722,1.0285082712609281,0.885178449333355,-0.8778884056354722,,,
148,0.8778391359474069,1.0264096735946593,0.8902921194751416,-0.8778391359474069,,,
149,0.873624199730975,1.0304326719494277,0.8892572792547364,-0.873624199730975,,,
150,0.8746130893267291,1.0346303572577815,0.8984459980681379,-0.8746130893267291,,,
151,0.8724013208661989,1.0176670275708681,0.8975978146797867,-0.8724013208661989,,,
152,0.8878475757295726,1.0148816610215812,0.907531465373693,-0.8878475757295726,,,
153,0.8600073603572704,1.0369592251316193,0.8785858506396893,-0.8600073603572704,,,
154,0.8765352734875295,1.0275792803174706,0.8969264697003109,-0.8765352734875295,,,
155,0.8635301038783084,1.023677438978226,0.9098074478648042,-0.8635301038783084,,,
156,0.8879367385500221,1.028542542169171,0.9051608313475886,-0.8879367385500221,,,
157,0.8958111248750199,1.0206752445108147,0.8968215961690231,-0.8958111248750199,,,
158,0.870035443374867,1.031570265530258,0.8925673851082402,-0.870035443374867,,,
159,0.8751588343011756,1.024519625850903,0.900725160194661,-0.8751588343011756,,,
160,0.8605321189889343,1.034015816065573,0.8942207758044524,-0.8605321189889343,,,
161,0.8880898860753864,1.0242346371373823,0.9168674650411772,-0.8880898860753864,,,
162,0.867834021367373,1.0258177791231422,0.8938753685002686,-0.867834021367373,,,
163,0.8706756855451292,1.0323501834946294,0.8936583218715524,-0.8706756855451292,,,
164,0.8521686578369749,1.0280657918542944,0.9003899527253002,-0.8521686578369749,,,
165,0.8831686075896986,1.0209509304133795,0.913802651708485,-0.8831686075896986,,,
166,0.8807370963115846,1.0275427992305448,0.936280176884705,-0.8807370963115846,,,
167,0.8748373094825975,1.0168457401375617,0.9173975527206416,-0.8748373094825975,,,
168,0.8644820463152663,1.0301168307822237,0.8966273799618726,-0.8644820463152663,,,
169,0.8867103831582172,1.028043595212762,0.9210846513029067,-0.8867103831582172,,,
170,0.8800406068243006,1.0201158943355724,0.9336223426445197,-0.8800406068243006,,,
171,0.8616077312648858,1.0233352256398047,0.9134260570450176,-0.8616077312648858,,,
172,0.8774715903545579,1.033959385688587,0.9214956090655378,-0.8774715903545579,,,
173,0.876320076084906,1.0246679271741579,0.9202814119797881,-0.876320076084906,,,
174,0.8858503293626572,1.0212007736967457,0.9272855647491611,-0.8858503293626572,,,
175,0.8651923354995507,1.0309215808107006,0.9139163235342631,-0.8651923354995507,,,
176,0.8752660377211469,1.0210300209701701,0.9077718838728884,-0.8752660377211469,,,
177,0.8852326091258756,1.0339682481942638,0.9174596828518695,-0.8852326091258756,,,
178,0.8666100096638485,1.0262746979152002,0.9080973125954148,-0.8666100096638485,,,
179,0.8639481389314256,1.0271806372429735,0.9122029985150983,-0.8639481389314256,,,
180,0.8727678104994758,1.0252794836477568,0.9380704153689646,-0.8727678104994758,,,
181,0.8825930199155243,1.0223472549389767,0.939045773959288,-0.8825930199155243,,,
182,0.8649131420859566,1.0282107408969634,0.9205428676739815,-0.8649131420859566,,,
183,0.8529335687798197,1.0404924453907116,0.9184545153972282,-0.8529335687798197,,,
184,0.8590341175115237,1.043435213226144,0.9018148855576592,-0.8590341175115237,,,
185,0.8521282718346644,1.041935866077741,0.9083241487863243,-0.8521282718346644,,,
186,0.8587483426816361,1.056763490041097,0.8901453819326175,-0.8587483426816361,,,
187,0.8672887454189921,1.041915031850979,0.9219460367996205,-0.8672887454189921,,,
188,0.8509236859377994,1.052035168934894,0.898527598348997,-0.8509236859377994,,,
189,0.8623180125429425,1.02729130752625,0.9280890832825374,-0.8623180125429425,,,
190,0.865900312239925,1.024401175879663,0.9369589049489268,-0.865900312239925,,,
191,0.8576209815920041,1.0337003894070143,0.9459281008169856,-0.8576209815920041,,,
192,0.8702754017205969,1.0175074260401469,0.9190621795833752,-0.8702754017205969,,,
193,0.8679286238727391,1.0352771439219033,0.9178591462713416,-0.8679286238727391,,,
194,0.8497678544572604,1.0454288703459564,0.9124380772112197,-0.8497678544572604,,,
195,0.829963534149111,1.0501246694275128,0.9110748008374245,-0.829963534149111,,,
196,0.8510807798674671,1.0472941608518682,0.8999182537939119,-0.8510807798674671,,,
197,0.8288314221927555,1.0417137259757647,0.908400561740642,-0.8288314221927555,,,
