epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,3.2980300106785516,0.20192136871264665,2.8520885965024885,-3.2980300106785516,1608.1679706746331,1.508686900138855,0.06313195824623108
1,3.547485340725292,0.01564616153783308,4.054228381677107,-3.547485340725292,,,
2,3.043264838782224,0.008939273205261212,4.457671642303467,-3.043264838782224,,,
3,2.818001524968581,0.007803072334850599,5.935206456617876,-2.818001524968581,,,
4,3.0124838081273166,0.007750677565292624,10.345921949906783,-3.0124838081273166,,,
5,2.979241105643186,0.0284622615918951,8.845718145370483,-2.979241105643186,,,
6,2.1488479998978702,0.21930600414899262,11.116413560780613,-2.1488479998978702,,,
7,1.7137686935338108,0.16796827299351041,31.239428000016645,-1.7137686935338108,,,
8,1.5814006274396724,0.11933699792081659,45.29012749411843,-1.5814006274396724,,,
9,1.5043267716060986,0.20245299098843877,34.998094905506484,-1.5043267716060986,,,
10,1.3777619573203,0.28140492805025796,17.29729734767567,-1.3777619573203,,,
11,1.2757110053842717,0.4884168722412803,6.386457822539589,-1.2757110053842717,,,
12,1.2850945835763758,0.5919078588485718,2.73007071018219,-1.2850945835763758,,,
13,1.351065836169503,0.6840195737101815,2.5742052034898237,-1.351065836169503,,,
14,1.3566652143543416,0.7333092703060671,2.1842998266220093,-1.3566652143543416,,,
15,1.0298518687486649,0.9861874201081016,1.293869517066262,-1.0298518687486649,,,
16,0.862621387297457,1.0524955527348951,1.0010103461417286,-0.862621387297457,,,
17,0.9234217378226194,1.0196783542633057,0.8947906708556481,-0.9234217378226194,,,
18,0.9192063022743572,0.9888539151711897,0.851560418155383,-0.9192063022743572,,,
19,0.9625739604234695,0.8980079970576547,0.9596605070612647,-0.9625739604234695,,,
20,0.9668040451678362,0.9441674839366566,0.9390019619498741,-0.9668040451678362,,,
21,0.8720554519783367,1.0927823863246224,0.6828061023049734,-0.8720554519783367,,,
22,0.8349680372259833,1.1172265681353482,0.6367494118484583,-0.8349680372259833,,,
23,0.8065758645534515,1.1623502265323291,0.5759147683327849,-0.8065758645534515,,,
24,0.7813123843886636,1.188980606469241,0.5216198478910056,-0.7813123843886636,,,
