epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,4.741706851989992,3.114884393189543,2.2222404662239295,-1.944403298759973,1639.893470860116,1.8227803707122803,0.09692597389221191
1,2.3092843127507034,1.7720278142600931,0.5968719501735552,-0.6673099498054192,,,
2,1.8531194547171235,1.4612617652903321,0.41446864357097973,-0.453417645953846,,,
3,1.6871436526698451,1.2462944785753887,0.527992958085291,-0.5153863845363019,,,
4,1.4968996932429652,1.1422952471240875,0.3659650360194025,-0.4008658019179899,,,
5,1.3865897091486121,1.0519862011555703,0.2712833948147994,-0.42005440683895223,,,
6,1.316504753405048,0.9521632774542736,0.3182957168463217,-0.427383447507827,,,
7,1.3421950391543809,0.8760506369734323,0.38186951587117474,-0.5347859034695293,,,
8,1.4956640588339938,0.7717614991049613,0.6080441589577383,-0.8121344486792241,,,
9,1.920112830336376,0.6447040497936228,0.9890537250897176,-1.395733126709538,,,
10,2.3633931311227943,0.5509119359075382,1.3749476721183578,-1.9452872683284104,,,
11,2.28331083379766,0.5688986928873164,1.3896631982618122,-1.8073171142248377,,,
12,2.4413491987412974,0.5089364380285304,1.5769071993480628,-2.0117057573090316,,,
13,2.726486131068199,0.48114959190609635,1.8534422641424764,-2.336015687193922,,,
14,3.172531173434309,0.4105067742607927,2.171348989810995,-2.8625043983100564,,,
15,4.196260115792675,0.3335225169937457,2.9995128265531954,-3.979208976991715,,,
16,3.9491129793146604,0.33342233027822227,2.7731150507035673,-3.725998885368788,,,
17,4.119812885279297,0.37209607188099175,2.777684150770637,-3.878239943615852,,,
18,4.421082665843349,0.3234772262794356,3.0732621641088556,-4.221339700683471,,,
19,4.689114210426166,0.28799197406217614,3.4034734014021133,-4.4994023813996264,,,
20,5.150491688841132,0.2605772885664176,3.6565706926768504,-4.990104443283491,,,
21,4.99963907208494,0.2648810733069656,3.5555962333956392,-4.833522139057036,,,
22,5.562383027486904,0.29626933357087515,3.627497358708292,-5.404520896173293,,,
23,5.801693142101329,0.2163281749974015,4.1422815705819795,-5.684694090838073,,,
24,5.271341925667178,0.2600331204312463,3.879978064888267,-5.120426578547365,,,
