epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,2.200304238255634,0.17308587868979505,6.513328328728676,-2.200304238255634,1482.8984206732757,2.2648799419403076,0.15232186019420624
1,1.041600463002227,1.0133217635542848,3.1001877822848254,-1.041600463002227,1268.8603406780896,2.3249568939208984,0.19142596423625946
2,0.6444484165241552,1.45911177923513,0.44125882619558726,-0.6444484165241552,1174.0157334227727,2.1610641479492188,0.11601036787033081
3,0.5291493049887723,1.5025136193563773,0.2768195414006017,-0.5291493049887723,1093.8767676020934,2.0341198444366455,0.13657246530056
4,0.7127951944983283,1.2401055873826492,0.5265607170240824,-0.7127951944983283,1050.1446425279153,2.2476704120635986,0.14845570921897888
5,0.7275708123695018,1.2186380694078844,0.5787457289434103,-0.7275708123695018,1048.0542689854167,2.0662026405334473,0.11988645046949387
6,0.8709725765294807,1.1892033205475918,0.5922826337952947,-0.8709725765294807,1024.746756538133,2.0729527473449707,0.1027689054608345
7,0.7580206574395646,1.218587728433831,0.6521890386939049,-0.7580206574395646,,,
8,0.7602120825024539,1.213698997053989,0.5607262191384338,-0.7602120825024539,,,
9,0.6167034707790198,1.337351261183273,0.3774895130461732,-0.6167034707790198,,,
10,0.6401994845201803,1.3516102502512377,0.3731655161394629,-0.6401994845201803,,,
11,0.6301091687623844,1.3703011191168497,0.35375348253305566,-0.6301091687623844,,,
12,0.5074064409316972,1.5351410937863728,0.2011796201384345,-0.5074064409316972,,,
13,0.4743148340562055,1.5495620217434196,0.1869736447670432,-0.4743148340562055,,,
14,0.4786438870915147,1.5557685092438098,0.18613957200026096,-0.4786438870915147,,,
15,0.48510279731695044,1.5962923099828321,0.12349046432131598,-0.48510279731695044,,,
16,0.41273340270962827,1.6093462428381278,0.09504195361203233,-0.41273340270962827,,,
17,0.4234982611134995,1.6124143905417865,0.10484153599937536,-0.4234982611134995,,,
18,0.4879882190116616,1.524979868600535,0.13927689898585857,-0.4879882190116616,,,
19,0.47781567656716634,1.537669392519219,0.1250054010428315,-0.47781567656716634,,,
20,0.5060159574414409,1.5271258132402288,0.12664977082072995,-0.5060159574414409,,,
21,0.5202170755974082,1.4785886725714041,0.1762680468734267,-0.5202170755974082,,,
22,0.5573507977086444,1.4560065907101298,0.18138169168310544,-0.5573507977086444,,,
23,0.5500417081422584,1.4733828527982844,0.16064911977683063,-0.5500417081422584,,,
24,0.5404279599356097,1.4455705271210781,0.1960834079140494,-0.5404279599356097,,,
25,0.5354783035988031,1.4551282039908475,0.18065798135344371,-0.5354783035988031,,,
26,0.5829072158003963,1.4176065755444904,0.17006839502083007,-0.5829072158003963,,,
27,0.5711781632068546,1.4296437030614808,0.1872677159668921,-0.5711781632068546,,,
28,0.6180081769477489,1.4046333778736204,0.17137030117906804,-0.6180081769477489,,,
29,0.6044682409874228,1.3982366101686345,0.1999235501902741,-0.6044682409874228,,,
30,0.5945036113262177,1.3862577676773071,0.20986640857272718,-0.5945036113262177,,,
31,0.5796753701775573,1.4019380558368773,0.19251379803862684,-0.5796753701775573,,,
32,0.5744996847108353,1.4088410388591677,0.18953000307949477,-0.5744996847108353,,,
33,0.5851834083712378,1.3723229197568672,0.22072807989668014,-0.5851834083712378,,,
34,0.6328001195608184,1.412571108618448,0.16546491273613864,-0.6328001195608184,,,
35,0.6068515347879987,1.4156677223915277,0.17439665136111596,-0.6068515347879987,,,
36,0.5535394542439039,1.4592424104380053,0.14286314382022897,-0.5535394542439039,,,
37,0.551540523074394,1.4903684743615084,0.11037175804593188,-0.551540523074394,,,
38,0.5625383368758268,1.502698540687561,0.09720565606081902,-0.5625383368758268,,,
39,0.5715803275274676,1.4993988857712857,0.09328334919637411,-0.5715803275274676,,,
40,0.5529511945192204,1.511135686275571,0.09544082333842768,-0.5529511945192204,,,
41,0.5312183811221012,1.4964036303897237,0.12182206832018659,-0.5312183811221012,,,
42,0.4716258651988451,1.544095660364905,0.09419391613702702,-0.4716258651988451,,,
43,0.48356196492217307,1.566053304561349,0.08050461219580368,-0.48356196492217307,,,
44,0.49425537156504257,1.5412072248237079,0.11304970551823634,-0.49425537156504257,,,
45,0.4955578876096149,1.541595508885938,0.0881768281376639,-0.4955578876096149,,,
46,0.4443908604078515,1.5712744274804757,0.10811229785471115,-0.4443908604078515,,,
47,0.40559222601180855,1.5985128075577493,0.09880360514791899,-0.40559222601180855,,,
48,0.442653241545655,1.6214768054873445,0.06407202635802055,-0.442653241545655,,,
49,0.3756320452274278,1.6311985476072444,0.07759707636568089,-0.3756320452274278,,,
50,0.39586731791496277,1.6479157736135084,0.05684328629353712,-0.39586731791496277,,,
51,0.3704556067322576,1.6589952651844468,0.057248503283792454,-0.3704556067322576,,,
52,0.37346967223078703,1.64902336098427,0.057778363759077134,-0.37346967223078703,,,
53,0.36929697837940484,1.6512800094693205,0.07135911297789493,-0.36929697837940484,,,
54,0.32318495170668116,1.666341271511344,0.09632806211363437,-0.32318495170668116,,,
55,0.45234983743623247,1.63140312183735,0.07125380666395865,-0.45234983743623247,,,
56,0.3803941195094308,1.6656097090521524,0.04960995759858295,-0.3803941195094308,,,
57,0.38635267525218253,1.6727211059525955,0.027218615571253522,-0.38635267525218253,,,
58,0.3644046513147132,1.6815224442371102,0.053699751142249987,-0.3644046513147132,,,
59,0.37916549104590747,1.6815575499867284,0.03871360756890025,-0.37916549104590747,,,
60,0.3325129300355911,1.6882865234862927,0.07240409586513631,-0.3325129300355911,,,
61,0.3582438152543334,1.701092381810033,0.024248091395684453,-0.3582438152543334,,,
62,0.3278793079215427,1.720635971357656,0.02156320231598477,-0.3278793079215427,,,
63,0.33767901776834974,1.7130721557972044,0.035968283126347284,-0.33767901776834974,,,
64,0.35994588358457696,1.7302932905596355,0.004400052043587663,-0.35994588358457696,,,
65,0.3601236963687941,1.7315083714418633,-0.021184093383855598,-0.3601236963687941,,,
66,0.3363549501396889,1.7256500942762507,-0.005732222162403686,-0.3363549501396889,,,
67,0.33139533220335493,1.7193765972935877,0.026169974968746998,-0.33139533220335493,,,
68,0.33202961011421545,1.7091868200967477,0.02403323044005489,-0.33202961011421545,,,
69,0.3662539245777352,1.711311659147573,-0.0014439020793191916,-0.3662539245777352,,,
70,0.28239798914034697,1.7340677034023195,0.05324918645715644,-0.28239798914034697,,,
71,0.29850655733499415,1.716408798860949,0.036739738268214604,-0.29850655733499415,,,
72,0.2919751069573469,1.7212992740231892,0.04601599047025449,-0.2919751069573469,,,
73,0.3561371745065201,1.7349522973215856,0.013905558025810954,-0.3561371745065201,,,
74,0.282646371961333,1.7395745654438817,0.052520252764225006,-0.282646371961333,,,
75,0.29875674358634063,1.7648721101672151,0.00026805381572177244,-0.29875674358634063,,,
76,0.32040948706657385,1.7569535360779873,-0.0019304646628497298,-0.32040948706657385,,,
77,0.29245319823886073,1.7528282625730647,0.01505713413881008,-0.29245319823886073,,,
78,0.3149162698970285,1.7245415837265725,0.027821630262499026,-0.3149162698970285,,,
79,0.2831132366906765,1.7393735065016636,0.047107823597819565,-0.2831132366906765,,,
80,0.351813048470852,1.7348932804063308,-0.023261732854988684,-0.351813048470852,,,
81,0.2994179541873204,1.755309265713359,0.007132510665457609,-0.2994179541873204,,,
82,0.3341886274689852,1.733181315799092,0.020701245602415225,-0.3341886274689852,,,
83,0.32709583917329477,1.734326351520627,0.012840296434195236,-0.32709583917329477,,,
84,0.3292740069730424,1.7323003064754396,0.01985596334778292,-0.3292740069730424,,,
