epoch,generator_loss,discriminator_loss,discriminator_real,discriminator_fake,fid_score,is_score_mean,is_score_std
0,0.06825168998710235,7.524409886449575,0.005085031967610121,-0.06825168998710235,2574.720875766562,1.9068981409072876,0.12847395241260529
1,0.07923207294449887,0.28033201464197854,0.0024589301213960757,-0.07923207294449887,,,
2,0.0676823306659406,0.30241541598330846,0.02659195416014303,-0.0676823306659406,,,
3,-0.01228670507076789,0.3177720613100312,0.04702469932486896,0.01228670507076789,,,
4,0.04195120655508204,0.3135336749255657,-0.033799241931939665,-0.04195120655508204,,,
5,0.05011005145074292,0.22802932932972908,0.011475531797094101,-0.05011005145074292,,,
6,0.04676433951085941,0.16685315644876522,-0.008401228305460378,-0.04676433951085941,,,
7,0.028484008433720606,0.12375234101306308,-0.010096005100587552,-0.028484008433720606,,,
8,0.0612869352017614,0.13786926882510836,-0.03746777462815358,-0.0612869352017614,,,
9,0.03686827150258151,0.11432197046550838,-0.010445252488187345,-0.03686827150258151,,,
10,0.056550352622500875,0.09277484633705833,-0.03055569091653028,-0.056550352622500875,,,
11,0.05099336783909662,0.12178599631244486,-0.03589552162553777,-0.05099336783909662,,,
12,0.03331650338474323,0.07747771082953973,-0.02918276796117425,-0.03331650338474323,,,
13,0.017262326225384393,0.0973701195960695,-0.014653071493905207,-0.017262326225384393,,,
14,0.04188361027362672,0.0968226112255996,-0.013961548326981509,-0.04188361027362672,,,
15,0.010939920892600308,0.0987802366302772,-0.003992451100864194,-0.010939920892600308,,,
16,0.02765994529578496,0.07909525922414931,-0.02089868214997378,-0.02765994529578496,,,
17,0.0016687412598085675,0.06922243687916886,-0.023253810629036954,-0.0016687412598085675,,,
18,0.03129732204516503,0.057078349573368374,-0.010321305027570237,-0.03129732204516503,,,
19,0.01951917375713079,0.05614381926980885,0.03617838890799745,-0.01951917375713079,,,
20,0.04110008518116295,0.05927229130809957,-0.007047516484321518,-0.04110008518116295,,,
21,0.009570670076010918,0.05602137507362799,-0.005830378821966323,-0.009570670076010918,,,
22,0.02690681341019544,0.04934243688529188,-0.010383067599667067,-0.02690681341019544,,,
23,0.02571672078391368,0.04273773128674789,-0.013111866915344515,-0.02571672078391368,,,
24,0.01943701547993855,0.05439981081607667,0.014388907182199711,-0.01943701547993855,,,
